"strain","country","state","date","latitude","longitude","region","num_date"
"Indonesia|Kupang|MT122196|KPG-217|Dengue_2|E|External|2017-08-15|2017.61917808219","Indonesia","Kupang","2017-08-15",-2.4833826,117.8902853,"SEA",2017
"Malaysia|NA|KJ806915|MYS(Selangor)D2/2063Y13|Dengue_2|E|External|2013-06-15|2013.45205479452","Malaysia","NA","2013-06-15",4.5693754,102.2656823,"SEA",2013
"Indonesia|Kupang|MT122195|KPG-216|Dengue_2|E|External|2017-08-15|2017.61917808219","Indonesia","Kupang","2017-08-15",-2.4833826,117.8902853,"SEA",2017
"Indonesia|NA|JF968010||Dengue_2|E|External|2010-06-15|2010.45205479452","Indonesia","NA","2010-06-15",-2.4833826,117.8902853,"SEA",2010
"Indonesia|Kupang|MT122194|KPG-207|Dengue_2|E|External|2017-08-15|2017.61917808219","Indonesia","Kupang","2017-08-15",-2.4833826,117.8902853,"SEA",2017
"Taiwan|NA|MG894986||Dengue_2|E|External|2011-11-06|2011.84657534247","Taiwan","NA","2011-11-06",23.9739374,120.9820179,"SEA",2011
"Taiwan|NA|MG894991||Dengue_2|E|External|2011-11-11|2011.8602739726","Taiwan","NA","2011-11-11",23.9739374,120.9820179,"SEA",2011
"Taiwan|NA|MG894997||Dengue_2|E|External|2012-01-28|2012.07397260274","Taiwan","NA","2012-01-28",23.9739374,120.9820179,"SEA",2012
"Taiwan|NA|MG894998||Dengue_2|E|External|2012-01-28|2012.07397260274","Taiwan","NA","2012-01-28",23.9739374,120.9820179,"SEA",2012
"Taiwan|NA|MG895035||Dengue_2|E|External|2013-07-02|2013.49863013699","Taiwan","NA","2013-07-02",23.9739374,120.9820179,"SEA",2013
"China|NA|MW721462|GZ8H/2019041/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986","China","NA","2014-10-15",35.000074,104.999927,"SEA",2014
"China|NA|KX655786|GZ8_12/S/Panyu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452","China","NA","2015-06-15",35.000074,104.999927,"SEA",2015
"China|NA|KX225485|GZ8_13/S/Yuexiu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452","China","NA","2015-06-15",35.000074,104.999927,"SEA",2015
"China|NA|MW721463|GZ8H/2019049/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986","China","NA","2014-10-15",35.000074,104.999927,"SEA",2014
"China|NA|KX225486|GZ8_19/S/Haizhu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452","China","NA","2015-06-15",35.000074,104.999927,"SEA",2015
"China|NA|MW721464|GZ8H/2019057/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986","China","NA","2014-10-15",35.000074,104.999927,"SEA",2014
"China|NA|KX655787|GZ8_15/S/GZ/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452","China","NA","2015-06-15",35.000074,104.999927,"SEA",2015
"China|NA|MW721467|GZ8H/2019084/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986","China","NA","2014-10-15",35.000074,104.999927,"SEA",2014
"China|NA|MW721465|GZ8H/2019065/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986","China","NA","2014-10-15",35.000074,104.999927,"SEA",2014
"China|Guangdong|KT187553|DENV2/CN/GZDF31241/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452","China","Guangdong","2014-06-15",35.000074,104.999927,"SEA",2014
"China|Guangdong|KT187555|DENV2/CN/GZDF574/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452","China","Guangdong","2014-06-15",35.000074,104.999927,"SEA",2014
"China|Guangdong|KT187556|DENV2/CN/GZDF595/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452","China","Guangdong","2014-06-15",35.000074,104.999927,"SEA",2014
